"Est_IPW","Est_GLMM","Est_GEE","Est_GLM","Est_ML","Est_CPS_noB","SE_IPW","SE_GLMM","SE_GEE","SE_GLM","SE_ML","SE_CPS_noB"
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.133330915707236,0.130658618505858,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0127636235094108,0.0108537307550796
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.13157150498895,0.127897176518879,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0130818571610345,0.0111910070512084
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.130738048645935,0.126868273228662,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0129433678940574,0.0110158866339704
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.133613102054084,0.13809152588975,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0127136953771731,0.0105546652906397
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.132458196708701,0.133918410630445,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0130386142257143,0.0107997444136205
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.133698634845544,0.138254486362585,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128200674748602,0.0109577170091698
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.132940056895147,0.12979035038329,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0127594288845436,0.0110304969504321
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.131336386178577,0.130857345527088,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0127980010308537,0.0107732569353807
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.133622249611434,0.136324613879787,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0127646490143511,0.0110001066784406
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.132320518023953,0.141465875276598,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0127823290324567,0.011089034462807
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.131495507127105,0.130292588018659,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128654551360478,0.0110511878686445
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.132553743158305,0.126422168331397,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128096425218736,0.0111826242476964
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.131933853171713,0.12974977275831,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0127526702883024,0.011090021045394
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.12907650931944,0.128402604327053,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0129466434025338,0.0108283229875079
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.130799496111034,0.136219187333652,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0129530816347955,0.0107541249828406
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.131669219209076,0.137390943105714,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0126890629406414,0.0109816683506723
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.129437605075753,0.13213992608958,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0133600214206449,0.0111608831410002
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.133866559474755,0.126634727394438,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128719905886077,0.0109933837564394
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.131778181105499,0.136877105535822,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0130438307315044,0.0112098472399695
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.133084302169116,0.130874524339747,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0127242797246909,0.010842370060742
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.130135338631564,0.131915109462452,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0129730636077464,0.0108026460923143
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.134165270727271,0.137590903517872,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128218446303061,0.0106531674025931
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.132218857932372,0.130393564535195,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128728123982917,0.0110762470777899
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.132760557811881,0.142555214284496,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128147452141639,0.0109333214028749
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.132249427966016,0.132853763387631,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0127962273307768,0.0113158854032575
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.134742213403988,0.12592097549212,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128884212772424,0.0113270380554839
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.134639380384184,0.141040197697589,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.013054500259636,0.0113409312270616
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.1321292232897,0.126987829066654,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0129635087621563,0.010917125422808
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.134301638828756,0.121702229250461,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128387010970251,0.0114072526367595
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.132187571305392,0.137103476843144,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0127255015983022,0.0108785198360539
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.13268051220122,0.127001001268307,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0129982516483455,0.0111841920182499
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.129193018160599,0.126521181018982,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0130044752381997,0.0111369746400549
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.13479388174647,0.131782388932161,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0127722723449976,0.0108651807324924
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.130252786673646,0.121341702527534,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0130443312843292,0.0106247798627741
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.131046127854021,0.133624822697254,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.01313543319643,0.0111032990092973
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.129674861019657,0.139896140241285,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128135280266349,0.011091229723854
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.131324742311496,0.12847107074808,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128963722580131,0.0111076406530494
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.134537618605245,0.130745661090356,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0127197139881527,0.0106740645776415
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.132658122995512,0.126695560013539,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0127911901021473,0.0102554906158069
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.131231340241381,0.133467295346214,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128552901429443,0.0111548497853175
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.132521779669922,0.130776696132523,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0127956136588931,0.011035917777968
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.129503720338815,0.12311777636742,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0127382993494963,0.0108377200496458
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.132152697524923,0.129446778518481,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0129089683013323,0.0111905972393883
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.128688555325533,0.134269469524191,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0129252212280741,0.011502760666548
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.130753415917281,0.130763516770505,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0130134518148222,0.0108814578132226
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.132051937382838,0.128464496982256,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0126636451642746,0.0110050330479382
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.131391664234497,0.12348767157253,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0127829959469394,0.01091404256621
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.132571212245212,0.132624776098927,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0127125441679456,0.0103635211098938
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.132372105756863,0.134148040602778,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0126936497884382,0.0105508409907836
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.132451083451098,0.128051995427287,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0129370590836449,0.011079477159533
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.133679169601513,0.13019536208036,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128005740340929,0.0109557416593405
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.133375802452593,0.132988629932782,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128044573922302,0.0110087878759552
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.133336245147742,0.132930518512205,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0129290791250847,0.0111731972104817
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.128563645559907,0.125668431744732,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0129974604562181,0.0112092211195361
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.131758546747349,0.12346114492607,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0127825737962072,0.0112091225186077
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.133870309487828,0.12962269497372,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0127140834029239,0.0103808136301006
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.132705245585038,0.136742759630946,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0127299725622966,0.0105929347406336
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.132347713650923,0.121557932597506,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128315179324631,0.0111244808931755
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.130962760437413,0.133448336774219,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0126856175115475,0.0110917543108084
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.132497999804631,0.130916673510495,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128892569067586,0.0108264400086419
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.129202009553303,0.127880081092695,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0129935411066006,0.0113430840541458
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.134084757555215,0.122130282972662,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0127171638438449,0.0107716195667153
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.1324672570593,0.128818216878613,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.012728744955875,0.0111321551661025
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.131991760846571,0.132331613346154,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128253961100072,0.0112371736115671
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.131278673326466,0.131812859111556,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0129502975228789,0.0106218172643024
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.13295656047491,0.138634273689681,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128459143055952,0.011058541717268
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.131909994664361,0.135792645797765,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.012655799729863,0.0109952087216144
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.130768884307901,0.132534235557769,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128328002276989,0.0107341811218356
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.13159182847508,0.128543037418089,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0130396242502441,0.0112606463835758
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.133050922923078,0.1226699930778,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128182988951621,0.011120023876272
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.133344265260721,0.131333661253658,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0127376734105593,0.0106444213220908
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.134588211193598,0.131382576007373,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0129186262007385,0.0112031137336205
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.129835074368028,0.137563377921947,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.013013507118649,0.0112747452183368
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.131166574893629,0.132199047562639,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0129435577818922,0.01121435532766
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.13039989473753,0.133054639983035,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128307466786547,0.01122072654744
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.133167632514435,0.134068031932099,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128791028818875,0.0105786013783559
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.134600610457789,0.127388396748671,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128481345189193,0.0108031937400103
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.1322954297027,0.129191329580167,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0129025474950872,0.0113007529090974
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.131764710089542,0.132130437118713,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128966369326405,0.0112183372310486
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.131975075166072,0.13897373191189,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0127679241041385,0.0112565620161741
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.132714000549172,0.127518193727703,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0130191047790498,0.0113868312196658
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.133044596089663,0.134936956719638,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128495987916521,0.0103306907512561
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.13086212189745,0.12903370426403,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128183242384211,0.0109523043159904
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.130556642490744,0.138627318776742,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0129117502315435,0.0109706752758368
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.134148033034138,0.136993231610796,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0127873931194853,0.0108560343275904
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.13222953189078,0.133195308420334,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128922453325885,0.0108788569980883
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.13201357548292,0.131863632462008,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128139480926019,0.010911996857924
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.131610827861192,0.136064407216006,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.012722377292612,0.0109934829988413
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.133229069512998,0.134060786992369,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128812106839364,0.0107359226432554
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.130068118753829,0.123906915065988,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128149627191261,0.0105953599564915
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.130513266072969,0.123632288229427,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.013139351323398,0.0110604053636918
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.1313991744476,0.130930216874342,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0127953636885776,0.0109301631028313
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.131682130270872,0.135940878805121,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0129622057259866,0.0110946315360355
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.133351147643204,0.127054432015244,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128474939880825,0.0110057994822003
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.132691313231769,0.134599392478301,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0126642159283326,0.0108603719913972
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.132544095035411,0.128339478878504,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0128417065632059,0.0108451322442598
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.131797375487483,0.125281490478738,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0127299514706512,0.0112230194096341
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.13238243475519,0.133741011124314,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.013272688379395,0.0112137655908207
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.13344593189551,0.139336598972282,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0130182822767694,0.0108201330291116
0.123106842217762,0.1308663471229,0.130812779480275,0.130723223698925,0.133092180423066,0.129283642621498,0.0255125658730737,0.0129827961133056,0.0129781629803953,0.0130296874611137,0.0126689209792337,0.0108536874840241
